ant_id,surrogate_x,surrogate_y
11,0.3416883606224964,-1.0594859263261156
11,0.312859184493447,-0.991101050404176
11,0.30513137466746765,-0.8815456164791738
11,0.2956252897342774,-0.8758362845610331
11,0.29157838954378723,-0.8724180153734812
11,0.2825161286546292,-0.8679502481275565
11,0.26226590419267,-0.8235534468983982
11,0.255050451964434,-0.839773936684471
11,0.25673685024659526,-0.7980914102332171
11,0.2409055071860194,-0.7901865458026941
11,0.22727659540619982,-0.7826123200182288
11,0.21925186616889472,-0.7822973935458493
11,0.20463927466029025,-0.7819125900008693
11,0.15852967834280662,-0.771419517438349
11,0.16097166197568682,-0.7606711526109047
11,0.19499966312413997,-0.7470080054703883
11,0.16866312867785424,-0.7443869824956066
11,0.12962801177336553,-0.7383077479308973
11,0.14372514673310902,-0.7404296916228531
11,0.1629401320684405,-0.7243910753278108
11,0.16832185929187793,-0.7085803516826529
11,0.166731540654535,-0.6948406697690446
11,0.17194641881077552,-0.6909334475663127
11,0.15167698293769805,-0.6881603522593818
11,0.13850431709459096,-0.6866032116786338
11,0.015416361365509045,-0.6760851580735636
11,-0.21484380813621481,-0.6672031282470259
11,-0.24871375085484454,-0.6612389211755678
11,-0.18858382510454832,-0.6594815816574927
11,-0.44990680953486506,-0.6524400322384474
11,-0.4447952270451157,-0.6496806115542361
11,-0.5228254385033997,-0.6438722255718239
11,-0.5255383283520237,-0.6221294497636826
11,-0.44548098627464894,-0.6122786725314717
11,-0.4913316488058194,-0.5781622196654292
11,-0.4096889253745283,-0.4898800271055457
11,-0.4216244616143672,-0.47445140125123075
11,-0.16905148648009197,-0.3550424587337133
11,-0.1638212151566463,-0.3255787608809531
11,-0.09130333802724899,-0.28534617534349666
11,-0.11333565871969083,-0.283777254862954
11,0.05787556551746851,-0.3318695902379795
11,0.015533734191686117,-0.2820463169392293
11,-0.06663294588744793,-0.30526296461343394
11,-0.06479018573804445,-0.18736439909757727
11,-0.02204521694173293,-0.20298793982898544
11,-0.0324170870298153,-0.20083613712903486
11,-0.017375701570253633,-0.1600130100808295
11,-0.06391066711704678,-0.280385179850901
11,-0.013603096519917663,-0.30687625986567435
11,-0.12442817556233075,-0.18997771131683835
11,-0.06199989137355151,-0.273930775408032
11,-0.12240656473600542,-0.27327617152298916
11,-0.09257742516474947,-0.33338152420353573
11,-0.11378833700654649,-0.21580900272879072
11,-0.005053815407777376,-0.2678496992307729
11,-0.23153861398467282,-0.25226033444333956
11,-0.1196066067209451,-0.26294757245685546
11,-0.11038912868341069,-0.25744127913224196
11,-0.22581671094685465,-0.19514962432166513
11,-0.2252118974581764,-0.21732941616872115
11,0.0025208662647623506,-0.24280807025590928
11,-0.21795971213484228,-0.24062688272653301
11,-0.2903300839768959,-0.23980904966483887
11,-0.26313376772629843,-0.30383773342554654
11,-0.2424022558727328,-0.23777467634498292
11,-0.21275670473200936,-0.22844988980928096
11,-0.1962956124554037,-0.31797125419893557
11,-0.2453804042987836,-0.227564387858
11,-0.24588250348741808,-0.24384214413384364
11,-0.2474840934934442,-0.3764744765860545
11,-0.26916705569011945,-0.2911081440988762
11,-0.10960127845085822,-0.33561930880575397
11,-0.31526194391628976,-0.3272098901369192
11,-0.33191016556950564,-0.39053506567876106
11,-0.24342271792855708,-0.33983886834379184
11,-0.3340963291952927,-0.3346643307738779
11,-0.33144235294556673,-0.4296464116722675
11,-0.337317614311015,-0.414148510486417
11,-0.4017889084828243,-0.40026628117791324
11,-0.34106549837169897,-0.4200875210509202
11,-0.31417422677848716,-0.434535663063112
11,-0.39951713381747533,-0.44531361730139
11,-0.27570465551094187,-0.46600436765475717
11,-0.07558473670724598,-0.46840731905752114
11,-0.09682619438365482,-0.46950682574667935
11,-0.09786481299846321,-0.4946542019368734
11,-0.05295989392473729,-0.48354505688638405
11,0.07703709901674523,-0.519265523215497
11,0.01641283078086887,-0.5032209372182713
11,0.017767605312736294,-0.5781200253247403
11,0.12380431333604076,-0.577209855574954
11,0.12749144029517728,-0.5716256991239593
11,0.19921207741216548,-0.5944190383429168
11,0.20766508610949272,-0.5202225481444414
11,0.21045712565968924,-0.502558785717823
11,0.22423645068216094,-0.5682766547886393
11,0.23876947120428132,-0.5288806185021279
11,0.2514161525269028,-0.5133155570482586
11,0.26200352210766487,-0.5444855672817391
11,0.2729575115896676,-0.5393214886524826
11,0.28648879163083185,-0.5001669907717539
11,0.300602950826371,-0.501054695647995
11,0.3044963563246695,-0.4922771401975114
11,0.33400710134884154,-0.473652062674635
11,0.3390757455334986,-0.4406944626284534
11,0.35431729607397383,-0.432778337132891
11,0.3664727136064124,-0.4008881163261736
11,0.3676227548342667,-0.39449317571713594
11,0.3863835807428175,-0.4072038727671928
11,0.38900804466760847,-0.3274580475248077
11,0.39495472642691026,-0.26372223925379806
11,0.39707055067531427,-0.29506773294510313
11,0.405174492977366,-0.20842406850662584
11,0.4108292374393356,-0.1804588639117579
11,0.4241264320308925,-0.158906337190041
11,0.439558023460504,-0.14931873514460914
11,0.4406317245893267,-0.1378153457485022
11,0.44316172492682965,-0.13377901374595397
11,0.4450549770292068,-0.12411722954004382
11,0.44632940502439494,-0.1086729172555687
11,0.45082764384452667,-0.08346501295553992
11,0.45115062533628114,-0.07609298536677418
11,0.46443953743875555,-0.07169371752232309
11,0.4530232673398372,-0.05844606064576146
11,0.49123108317848363,-0.05635374677379668
11,0.5157521243361809,0.045430664468281035
11,0.5278620462428931,0.28149011196743007
11,0.5401597761437508,0.3478300657155463
11,0.5700399981345743,0.35592283234683236
11,0.596603979131839,0.3588537476950147
11,0.6332290559737956,0.36577249018794733
11,0.652962465873772,0.3772179984519465
11,0.683940021171864,0.38281983250373
11,0.6486397367244001,0.39693562465340554
11,0.72952250228832,0.5211963684385309
11,0.7736703029264136,0.5379883449949208
11,0.8078464940595382,0.5523817644687442
11,0.8149550368149672,0.5546390063632495
11,0.8407924310384757,0.5715829434642107
11,0.8433234248495596,0.5964894999077116
11,0.8536593586625624,0.5980974505821306
11,0.8559665745424283,0.6136645723943299
11,0.9970018736031572,0.6199266879127068
11,0.8390557562785493,0.6209497289525732
11,0.865000756659317,0.6299282363776659
11,0.8116851020781017,0.6895966592386954
11,0.8059684402392724,0.6507306625888972
11,0.8061647638403558,0.6637247692485294
11,0.7569713912806221,0.6732763267647137
11,0.7965688834132928,0.6884637228925103
11,0.7313433239091418,0.696889510703474
11,0.697732576270066,0.7196137607290303
11,0.7727742034955217,0.6995447543245494
11,0.7189710545680708,0.699973583469744
11,0.7572463568231129,0.721040748753612
11,0.6865205504397528,0.7323323416771225
11,0.6665634999896308,0.7563091431005226
11,0.6967668590385708,0.9057512079377757
11,0.6455250902314219,0.8941662665721187
11,0.6620665561766735,0.8880717646543116
11,0.6378452802047596,0.8498121842241827
11,0.6148217348486806,0.8187929947707188
11,0.5906827002930803,0.7890985911691334
11,0.6129159412971301,0.794160480252258
11,0.620429159518725,1.0331880733556296
11,0.6115148920972101,0.9656985986847024
11,0.577938401556714,0.9885710918487624
11,0.5743389452174859,0.798516183752827
11,0.5440201039187235,1.0141856245341865
11,0.5390445299860032,0.7506832619438528
11,0.5332565475914619,1.0914882055178938
11,0.5318580822419572,0.9153210522117222
11,0.5264458517163377,0.846950499060408
11,0.5211449134595161,0.7474889378569864
11,0.5025402752207636,1.0635154802258922
11,0.4980976086310466,0.863413185777526
11,0.49596551319461507,0.8741469125315718
11,0.46557688474652037,0.8769560409303726
11,0.47597103043257055,0.7382222472752912
11,0.49458019797596603,0.9226444146900039
11,0.45014421919063546,0.7207030504201617
11,0.45100006807759346,0.7353284685431981
11,0.44515885299491786,0.706246037482906
11,0.444668854083145,0.7009274612874591
11,0.4429188084438049,0.6664020880718797
11,0.4408375758915486,0.6701164328237313
11,0.43843329774464024,0.6707298617026973
11,0.4392998015030444,0.6276053007463874
11,0.42995363052027463,0.6189408397671041
11,0.43613111256442777,0.6022082792297601
11,0.4284870524192578,0.5981009314761763
11,0.41729268873612707,0.5744594679110667
11,0.414317037362191,0.5944716159044623
11,0.4072396922934337,0.5636559382405512
11,0.3897763301175552,0.5524166098233085
11,0.388841629916495,0.552154689069497
11,0.38060612625009443,0.5441220703814372
11,0.37505029311416055,0.535675821885849
11,0.3639155079729395,0.5096347583808996
11,0.3557249811803892,0.4612347777689697
11,0.35512942918163737,0.45538177217587505
11,0.352691232411529,0.4636883658365952
11,0.3464174964708368,0.4357933982327882
11,0.350855418822638,0.44590826075882284
11,0.3479797587483686,0.4441927947604727
11,0.33307463798923337,0.4422046084503941
