ant_id,surrogate_x,surrogate_y
9,-0.3715544637723852,-1.5616872594111357
9,-0.46163514905880676,-1.5483951341119335
9,-0.41317987440039794,-1.5112445426528742
9,-0.36016812027216494,-1.5079622799002506
9,-0.3570260280861842,-1.5067021877873026
9,-0.3568482631068674,-1.4924219933254765
9,-0.335246347582673,-1.4353507170897322
9,-0.2797245478795225,-1.4620271095525013
9,-0.21913843497614938,-1.4205087087749606
9,-0.23637753360028663,-1.3672542759810555
9,-0.26715766238460636,-1.3650189428401072
9,-0.20777171750529033,-1.3617440368898557
9,-0.19420548080237812,-1.3385916573446477
9,-0.19043517269417148,-1.3051706341788267
9,-0.18662770269149073,-1.3019483856997642
9,-0.24339913272307467,-1.2941782227224023
9,-0.1401400054009267,-1.2602645956356358
9,-0.21336889969655704,-1.1919414023313468
9,-0.2325536601028073,-1.2390325530012347
9,-0.13440663012253262,-1.1674321544368813
9,-0.12849959725916532,-1.1656390392463052
9,-0.04521744819006257,-1.156320696679617
9,-0.057389593690432096,-1.0945833454130391
9,-0.03104279656620086,-0.9673734802926796
9,-0.016164224838907008,-0.9262947800621685
9,-0.004807094019899982,-0.7467539202065144
9,-0.010337857573730222,-0.769847617010944
9,0.02093361922501059,-0.731971625297058
9,0.02390557355756548,-0.7215664794123637
9,0.021295395304935544,-0.6608069252521331
9,0.044545119844849754,-0.5563727262577322
9,0.049920520158865694,-0.5616148377088839
9,0.07117742122569795,-0.5501550285393262
9,0.06887264909495382,-0.5301855746019598
9,0.07189210001274748,-0.44192985385959355
9,0.07343608906022574,-0.369362316747798
9,0.07512869428491095,-0.4292079575176128
9,0.07805152915826642,-0.33904502079719534
9,0.07817538100040818,-0.3238281192072872
9,0.08109288605341339,-0.3132647321111881
9,0.08139760828582375,-0.31521134400639816
9,0.08608247389759577,-0.3212545453472806
9,0.10018460330170126,-0.28447500833149203
9,0.11306561408591224,-0.19504013608055815
9,0.12475856411010969,-0.17408631976237182
9,0.1264620462318099,-0.19518831350217616
9,0.11302543902379553,0.023614857049761764
9,0.09154766968298786,0.03642256529606602
9,0.12320930478209938,0.15718056404052677
9,0.1373288624798505,0.037136939673141564
9,0.13131372993728666,-0.023529644794563737
9,0.34498396823059047,0.04681911397984451
9,0.2594734647166437,0.014273746291432354
9,0.14139126930673337,0.010959332523472282
9,0.31771120206308684,-0.08354565081298629
9,0.15372764146988183,-0.15600235783797406
9,0.1937260973324712,-0.07103070433492914
9,0.1712021108707751,-0.14526455472913646
9,0.15433111748976325,-0.14289599817128879
9,0.23980518951688018,-0.11187122351192413
9,0.31208014405704865,-0.10065492857293817
